Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
32316832,"The Crucible (The Ember War Saga, #8)",Richard Fox,"Fox, Richard",,"=""""","=""""",0,4.35,Triplane Press,Kindle Edition,377,2016,,,2021/12/30,currently-reading,currently-reading (#49),currently-reading,,,,1,0
31131027,"The Siege of Earth (The Ember War Saga, #7)",Richard Fox,"Fox, Richard",,"=""""","=""""",5,4.31,Triplane Press,Kindle Edition,402,2016,,2021/12/29,2021/12/20,,,read,,,,1,0
29865683,The Gardens of Nibiru (The Ember War Saga #5),Richard Fox,"Fox, Richard",,"=""""","=""""",5,4.32,Triplane Press,Kindle Edition,433,2016,,2021/12/19,2021/12/09,,,read,,,,1,0
28113595,"Blood of Heroes (The Ember War Saga, #3)",Richard Fox,"Fox, Richard",,"=""""","=""""",0,4.22,Triplane Press,Kindle Edition,218,2015,2015,,2021/11/26,currently-reading,currently-reading (#48),currently-reading,,,,1,0
26797891,The Ruins of Anthalas (The Ember War Saga #2),Richard Fox,"Fox, Richard",,"=""""","=""""",5,4.08,Triplane Press,Kindle Edition,451,2015,2015,2021/11/26,2021/11/15,,,read,,,,1,0
30249109,"The Battle of the Void (The Ember War Saga, #6)",Richard Fox,"Fox, Richard",,"=""""","=""""",5,4.30,Triplane Press,Kindle Edition,465,2016,,2021/11/05,2021/10/11,,,read,,,,1,0
45133198,"Gott Mit Uns (Terran Strike Marines, #5)",Richard Fox,"Fox, Richard",Scott Moon,"=""""","=""""",0,4.47,Triplane Press,Kindle Edition,408,2019,2019,2021/10/10,2021/09/30,,,read,,,,1,0
42962447,"The Beast of Eridu (Terran Strike Marines, #4)",Richard Fox,"Fox, Richard",Scott Moon,"=""""","=""""",0,4.40,Triplane Press,Kindle Edition,411,2018,,,2021/09/22,currently-reading,currently-reading (#47),currently-reading,,,,1,0
41715241,Valdar's Hammer (Terran Strike Marines #3),Richard Fox,"Fox, Richard",Scott Moon,"=""""","=""""",0,4.42,Triplane Press,Kindle Edition,267,2018,,,2021/09/13,currently-reading,currently-reading (#46),currently-reading,,,,1,0
40032338,Rage of Winter,Richard Fox,"Fox, Richard",Scott Moon,"=""""","=""""",0,4.34,Triplane Press,Kindle Edition,397,2018,,,2021/09/09,currently-reading,currently-reading (#45),currently-reading,,,,1,0
38459298,"The Dotari Salvation (Terran Strike Marines, #1)",Richard Fox,"Fox, Richard",Scott Moon,"=""""","=""""",0,4.31,Triplane Press,Kindle Edition,385,2018,,,2021/08/26,currently-reading,currently-reading (#44),currently-reading,,,,1,0
43590140,"Ferrum Corde (Terran Armor Corps, #6)",Richard Fox,"Fox, Richard",,"=""""","=""""",0,4.50,Triplane Press,Kindle Edition,431,2019,,,2021/08/22,currently-reading,currently-reading (#43),currently-reading,,,,1,0
40255538,A House Divided (Terran Armor Corps #4),Richard Fox,"Fox, Richard",,"=""""","=""""",5,4.37,Triplane Press,Kindle Edition,337,2018,,2021/08/16,2021/08/13,,,read,,,,1,0
40896434,"The Last Aeon (Terran Armor Corps, #5)",Richard Fox,"Fox, Richard",,"=""""","=""""",0,4.31,Triplane Press,Kindle Edition,362,2018,,,2021/08/13,currently-reading,currently-reading (#42),currently-reading,,,,1,0
36523553,The True Measure (Terran Armor Corps #3),Richard Fox,"Fox, Richard",,"=""""","=""""",0,4.36,Triplane Press,Kindle Edition,445,2017,,2021/08/13,2021/08/09,,,read,,,,1,0
36127841,The Ibarra Sanction (Terran Armor Corps #2),Richard Fox,"Fox, Richard",,"=""""","=""""",0,4.23,Triplane Press,Kindle Edition,400,2017,,2021/08/09,2021/08/08,,,read,,,,1,0
43378849,Marine (Terran Scout Fleet #1),Joshua Dalzelle,"Dalzelle, Joshua",,"=""""","=""""",0,4.34,,Kindle Edition,260,2018,2018,2021/07/27,2019/01/18,,,read,,,,1,0
58184778,"Edge Case (Cassidy, #3)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.42,,Kindle Edition,336,2021,,2021/07/19,2021/07/16,,,read,,,,1,0
57695671,"Silent War (Cassidy, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.46,,Kindle Edition,343,2021,,2021/07/16,2021/07/08,,,read,,,,1,0
57131960,"Mindfracked (Cassidy, #1)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.38,,Kindle Edition,376,2021,,2021/07/08,2021/06/30,,,read,,,,1,0
40408025,Mason's Rats: 3 Short Stories,Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.27,,Kindle Edition,27,2018,1999,2021/06/28,2021/06/27,,,read,,,,1,0
57668041,Jack Four,Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.16,Night Shade Books,Kindle Edition,444,2021,2023,2021/06/26,2021/06/10,,,read,,,,1,0
29619107,Site Reliability Engineering: How Google Runs Production Systems,Betsy Beyer,"Beyer, Betsy","Chris     Jones, Jennifer Petoff, Niall Richard Murphy","=""1491951168""","=""9781491951163""",0,4.22,O'Reilly Media,Kindle Edition,615,2016,2016,,2021/02/21,currently-reading,currently-reading (#41),currently-reading,,,,1,0
9605137,"Surface Detail (Culture, #9)",Iain M. Banks,"Banks, Iain M.",,"=""""","=""""",0,4.26,Orbit,Kindle Edition,627,2010,2010,,2021/01/31,currently-reading,currently-reading (#40),currently-reading,,,,1,0
34600958,"Persepolis Rising (The Expanse, #7)",James S.A. Corey,"Corey, James S.A.",,"=""""","=""""",0,4.37,Orbit,Kindle Edition,560,2017,2017,,2021/01/29,currently-reading,currently-reading (#39),currently-reading,,,,1,0
28053798,"Babylon's Ashes (Expanse, #6)",James S.A. Corey,"Corey, James S.A.",,"=""""","=""""",0,4.25,Orbit,Kindle Edition,544,2016,2016,,2021/01/22,currently-reading,currently-reading (#38),currently-reading,,,,1,0
39713324,"Tiamat's Wrath (The Expanse, #8)",James S.A. Corey,"Corey, James S.A.",,"=""""","=""""",0,4.57,Orbit,Kindle Edition,545,2019,2019,,2021/01/22,currently-reading,currently-reading (#37),currently-reading,,,,1,0
13282884,Snow in the Desert,Neal Asher,"Asher, Neal",,"=""""","=""""",0,4.20,Tor,Kindle Edition,28,2011,2002,2021/01/17,2021/01/15,,,read,,,,1,0
40406967,Owning the Future: Short Stories,Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.24,,Kindle Edition,277,2018,,2021/01/14,2021/01/01,,,read,,,,1,0
37787418,Operation: Bug Spray (Argonauts #9),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",0,4.34,,Kindle Edition,310,2017,,,2021/01/12,currently-reading,currently-reading (#36),currently-reading,,,,1,0
56027704,"The Sheriff 2 (Sheriff Duke, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.53,,Kindle Edition,420,2020,,2020/12/25,2020/12/25,,,read,,,,1,0
50154683,"The Saints of Salvation (Salvation Sequence, #3)",Peter F. Hamilton,"Hamilton, Peter F.",,"=""0399178899""","=""9780399178894""",0,4.39,Del Rey,Kindle Edition,576,2020,2020,,2020/11/20,currently-reading,currently-reading (#35),currently-reading,,,,1,0
53145734,Rare Earth,Kurt Allan,"Allan, Kurt",,"=""""","=""""",5,4.13,,Kindle Edition,314,2019,,2020/10/02,2020/10/02,,,read,,,,1,0
55110840,"Endure (Forgotten Starship, #4)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.50,,Kindle Edition,335,2020,,2020/09/28,2020/09/23,,,read,,,,1,0
53298125,"Exodus (Forgotten Starship, #1)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.22,,Kindle Edition,440,2020,,,2020/09/07,currently-reading,currently-reading (#34),currently-reading,,,,1,0
53609432,World Engines: Creator: A post climate change high concept science fiction odyssey,Stephen Baxter,"Baxter, Stephen",,"=""1473223253""","=""9781473223257""",0,3.77,Gollancz,Kindle Edition,560,2020,2020,,2020/09/07,currently-reading,currently-reading (#33),currently-reading,,,,1,0
22065801,"Hunter x Hunter, Vol. 32: Crushing Defeat",Yoshihiro Togashi,"Togashi, Yoshihiro",,"=""1421576740""","=""9781421576749""",0,4.41,VIZ Media: SHONEN JUMP,Kindle Edition,208,2014,2012,,2020/09/07,currently-reading,currently-reading (#32),currently-reading,,,,1,0
50521624,Absolution Gap (Revelation Space #3),Alastair Reynolds,"Reynolds, Alastair",,"=""0316462659""","=""9780316462655""",5,4.02,Orbit,ebook,592,2020,2003,2020/09/05,2020/09/05,,,read,,,,1,0
53498179,The Human (Rise of the Jain #3),Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.26,Night Shade Books,Kindle Edition,576,2020,2020,2020/05/29,2020/05/29,,,read,,,,1,0
48893829,Redemption Ark (The Inhibitor Trilogy #2),Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",5,4.15,Orbit,Kindle Edition,593,2020,2002,2020/08/15,2020/08/15,,,read,,,,1,0
54502863,"Entropy (Forgotten Starship, #3)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.48,,Kindle Edition,508,2020,,,2020/07/24,currently-reading,currently-reading (#31),currently-reading,,,,1,0
48714547,Starship Sakira (Delphi in Space #1),Bob Blanton,"Blanton, Bob","Momir Borocki, Ann Clark","=""""","=""""",5,4.22,independently published,Kindle Edition,243,2019,2019,2020/06/23,2020/06/23,,,read,,,,1,0
45996369,"Light of Impossible Stars (Embers of War, #3)",Gareth L.   Powell,"Powell, Gareth L.",,"=""""","=""""",5,3.82,Titan Books,Kindle Edition,288,2020,2020,2020/05/04,2020/05/04,,,read,,,,1,0
36171638,Embers of War,Gareth L.   Powell,"Powell, Gareth L.",,"=""""","=""""",5,3.91,Titan Books,Kindle Edition,317,2018,2018,2020/04/15,2020/04/15,,,read,,,,1,0
52693774,"Damnation (Forgotten Vengeance, #3)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.65,,Kindle Edition,528,2019,,2019/11/19,2019/11/11,,,read,,,,1,0
52662209,Auberon (The Expanse #8.5),James S.A. Corey,"Corey, James S.A.",,"=""0316217670""","=""9780316217675""",0,4.19,Orbit,ebook,78,2019,2019,,2020/01/12,currently-reading,currently-reading (#25),currently-reading,,,,1,0
1260578,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,"=""0316005401""","=""9780316005401""",5,4.28,Orbit Books (London/NYC),Paperback,391,2008,1988,,2014/12/05,currently-reading,currently-reading (#30),currently-reading,,,,2,0
52363039,Mech 3,Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.45,,Kindle Edition,338,2019,,2019/08/26,2019/08/12,,,read,,,,1,0
51934641,"Invasion (Forgotten Vengeance, #1)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.31,Quirky Algorithms,Kindle Edition,376,2019,,,2019/08/24,currently-reading,currently-reading (#17),currently-reading,,,,1,0
535073,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""031600538X""","=""9780316005388""",5,3.85,Orbit,Paperback,527,2008,1987,,2014/12/05,currently-reading,currently-reading (#23),currently-reading,,,,2,0
8123046,"Look to Windward (Culture, #7)",Iain M. Banks,"Banks, Iain M.",,"=""""","=""""",0,4.22,Pocket Books,Kindle Edition,384,2001,2000,,2020/02/26,currently-reading,currently-reading (#29),currently-reading,,,,1,0
48911425,"Bone Silence (Revenger, #3)",Alastair Reynolds,"Reynolds, Alastair",,"=""031646273X""","=""9780316462730""",0,3.89,Orbit,Kindle Edition,642,2020,2020,,2020/02/10,currently-reading,currently-reading (#28),currently-reading,,,,1,0
50190168,"The Lost Colony (The Long Winter, #3)",A.G. Riddle,"Riddle, A.G.",,"=""1940026261""","=""9781940026268""",0,4.18,Legion Books,Kindle Edition,380,2019,2019,,2020/02/05,currently-reading,currently-reading (#27),currently-reading,,,,1,0
49973863,"The Solar War (The Long Winter, #2)",A.G. Riddle,"Riddle, A.G.","Edoardo Ballerini, Amanda Leigh Cobb","=""1940026237""","=""9781940026237""",5,4.26,Legion,Kindle Edition,470,2019,2019,2020/02/05,2020/01/18,,,read,,,,1,0
43720168,"Winter World (The Long Winter, #1)",A.G. Riddle,"Riddle, A.G.",,"=""1940026202""","=""9781940026206""",0,4.16,Legion Books,Kindle Edition,472,2019,2019,,2020/01/18,currently-reading,currently-reading (#26),currently-reading,,,,1,0
48764313,First Encounter,Jasper T. Scott,"Scott, Jasper T.",Aaron Sikes,"=""""","=""""",0,3.59,Anthem Press,Kindle Edition,355,2019,,,2020/01/11,currently-reading,currently-reading (#24),currently-reading,,,,1,0
49861315,"Isolation (Forgotten Vengeance, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.49,,Kindle Edition,448,2019,,,2019/11/03,currently-reading,currently-reading (#21),currently-reading,,,,1,0
44020966,"Salvation Lost (Salvation Sequence, #2)",Peter F. Hamilton,"Hamilton, Peter F.",,"=""""","=""""",5,4.30,Del Rey,Kindle Edition,494,2019,2019,2019/12/21,2019/11/22,,,read,,,,1,0
37684919,"Salvation (Salvation Sequence, #1)",Peter F. Hamilton,"Hamilton, Peter F.",,"=""0399178775""","=""""",0,4.13,Del Rey,Kindle Edition,552,2018,2018,,2019/11/22,currently-reading,currently-reading (#22),currently-reading,,,,1,0
44057988,"Declaration (Forgotten Colony, #5)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.49,,Kindle Edition,402,2019,,2019/10/28,2019/10/24,,,read,,,,1,0
42747424,"Deception (Forgotten Colony, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.22,,Kindle Edition,346,2018,,2019/10/16,2019/10/10,,,read,,,,1,0
43199830,"Desperation (Forgotten Colony, #3)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.21,,Kindle Edition,382,2018,,2019/10/23,2019/10/15,,,read,,,,1,0
42364976,"Deliverance (Forgotten Colony, #1)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.04,Quirky Algorithms,Kindle Edition,350,2018,,,2019/02/05,currently-reading,currently-reading (#9),currently-reading,,,,1,0
37554716,Intel Xeon Phi Coprocessor Architecture and Tools: The Guide for Application Developers (Expert's Voice in Microprocessors),Rezaur Rahman,"Rahman, Rezaur",,"=""""","=""""",0,0.0,Apress,Kindle Edition,428,2013,,,2019/10/01,currently-reading,currently-reading (#20),currently-reading,,,,1,0
44414750,"No Planet for Good Men (Forgotten Fallout, #1)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.39,,Kindle Edition,324,2019,,,2019/08/24,currently-reading,currently-reading (#19),currently-reading,,,,1,0
45499348,"No Way Back (Forgotten Fallout, #3)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",0,4.61,,Kindle Edition,420,2019,,,2019/08/24,currently-reading,currently-reading (#18),currently-reading,,,,1,0
42740231,"Fall; or, Dodge in Hell",Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,3.58,William Morrow,Kindle Edition,892,2019,2019,,2019/07/28,currently-reading,currently-reading (#16),currently-reading,,,,1,0
42096133,"The Warship (Rise of the Jain, #2)",Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.31,Night Shade Books,Kindle Edition,384,2019,2019,2019/07/04,2019/07/04,,,read,,,,1,0
45862759,Mech 2,Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.26,,Kindle Edition,346,2019,,2019/06/01,2019/05/29,currently-reading,currently-reading (#15),currently-reading,,,,2,0
45701702,Mech,Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.99,,Kindle Edition,436,2019,,2019/05/27,2019/05/10,,,read,,,,1,0
18129561,Thousandth Night,Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",5,4.14,Subterranean Press,Kindle Edition,192,2013,2013,,2014/12/05,,,read,,,,1,0
28143118,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",Olly Moss,"=""""","=""""",0,4.62,Pottermore,Kindle Edition,784,2015,2007,,2019/03/23,currently-reading,currently-reading (#14),currently-reading,,,,1,0
40048442,Permafrost,Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",0,3.87,Tor.com,Kindle Edition,133,2019,2019,2019/03/19,2019/03/19,,,read,,,,1,0
38746939,"Gnosis (Legacy War, #1)",John Walker,"Walker, John",,"=""""","=""""",5,4.01,,Kindle Edition,190,2018,2018,2019/03/15,2019/02/28,,,read,,,,1,0
39299911,Lost Systems (Legacy War #2),John Walker,"Walker, John",,"=""""","=""""",0,4.22,,Kindle Edition,190,2018,2018,,2019/03/15,currently-reading,currently-reading (#13),currently-reading,,,,1,0
44016388,The Empire (AI Empire #3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",0,4.16,,Kindle Edition,290,2019,,,2019/02/25,currently-reading,currently-reading (#12),currently-reading,,,,1,0
43825499,The Alliance (AI Empire #2),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",0,4.22,,Kindle Edition,270,2019,,,2019/02/19,currently-reading,currently-reading (#11),currently-reading,,,,1,0
41140983,"The Quantum Magician (The Quantum Evolution, #1)",Derek Künsken,"Künsken, Derek",,"=""""","=""""",0,3.99,Solaris,Kindle Edition,300,2018,2018,,2019/02/08,currently-reading,currently-reading (#10),currently-reading,,,,1,0
43692402,Peace Maker (AI Fleet #3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.13,,Kindle Edition,235,2019,,2019/02/05,2019/02/05,,,read,,,,1,0
42403359,Devastator (AI Fleet #2),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",0,4.05,,Kindle Edition,416,2018,,,2019/02/03,currently-reading,currently-reading (#8),currently-reading,,,,1,0
39723966,"A Bad Deal for the Whole Galaxy (The Salvagers, #2)",Alex White,"White, Alex",,"=""0316412090""","=""9780316412094""",0,4.11,Orbit,Kindle Edition,544,2018,2018,,2019/01/29,currently-reading,currently-reading (#7),currently-reading,,,,1,0
37864092,"A Big Ship at the Edge of the Universe (The Salvagers, #1)",Alex White,"White, Alex",,"=""""","=""""",0,3.79,Orbit,Kindle Edition,477,2018,2018,,2019/01/24,currently-reading,currently-reading (#6),currently-reading,,,,1,0
40062843,"Shadow Captain (Revenger, #2)",Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",0,3.81,Orbit,Kindle Edition,432,2019,2019,2019/01/24,2019/01/17,,,read,,,,1,0
41955859,The Gabble and Other Stories,Neal Asher,"Asher, Neal",,"=""""","=""""",0,4.10,Night Shade Books,Kindle Edition,384,2013,2008,2019/01/17,2019/01/06,,,read,,,,1,0
39005549,"Neptune's War (Earth Dawning, #3)",Nick Webb,"Webb, Nick",,"=""""","=""""",0,4.33,,Kindle Edition,424,2018,,,2019/01/02,currently-reading,currently-reading (#5),currently-reading,,,,1,0
36061540,"Jupiter's Sword (Earth Dawning, #2)",Nick Webb,"Webb, Nick",,"=""""","=""""",0,4.30,,Kindle Edition,400,2017,,2019/01/02,2018/12/28,,,read,,,,1,0
42513523,"The Lost Star Gate (Lost Starship, #9)",Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",0,4.38,,Kindle Edition,607,2018,,,2018/12/20,currently-reading,currently-reading (#4),currently-reading,,,,1,0
34497130,"Mercury's Bane (Earth Dawning, #1)",Nick Webb,"Webb, Nick",,"=""""","=""""",0,4.02,,Kindle Edition,421,2017,,,2018/12/19,currently-reading,currently-reading (#3),currently-reading,,,,1,0
42270202,"Liberty (Legacy Ship Trilogy, #3)",Nick Webb,"Webb, Nick",,"=""""","=""""",5,4.37,,Kindle Edition,433,2018,,2018/12/18,2018/12/17,,,read,,,,1,0
36042146,"Defiance (Legacy Ship Trilogy, #2)",Nick Webb,"Webb, Nick",,"=""""","=""""",0,4.21,,Kindle Edition,388,2017,,2018/12/17,2018/12/16,,,read,,,,1,0
32491103,"Independence (Legacy Ship Trilogy, #1)",Nick Webb,"Webb, Nick",,"=""""","=""""",5,4.24,,Kindle Edition,375,2016,,2018/12/15,2018/12/08,,,read,,,,1,0
41741689,The Soldier (Rise of the Jain #1),Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.11,Night Shade Books,Kindle Edition,465,2018,2018,2018/12/04,2018/11/26,,,read,,,,1,0
37467715,The Dreaming Stars (The Axiom #2),Tim Pratt,"Pratt, Tim",,"=""0857667688""","=""""",0,3.90,Angry Robot,Kindle Edition,269,2018,2018,,2018/11/11,currently-reading,currently-reading (#2),currently-reading,,,,1,0
36169858,"The Wrong Stars (Axiom, #1)",Tim Pratt,"Pratt, Tim",,"=""0857667106""","=""9780857667106""",0,3.77,Angry Robot,ebook,396,2017,2017,,2018/11/07,currently-reading,currently-reading (#1),currently-reading,,,,1,0
34506410,Alien Empress (Argonauts #3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.08,,Kindle Edition,300,2017,,2017/10/01,2017/07/16,,,read,,,,1,0
17901204,The Forever Gate Compendium Edition (The Forever Gate #1-5),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.63,,Kindle Edition,600,2013,2013,2017/11/26,2017/11/18,,,read,,,,1,0
29599526,Rebirth (The Forever Gate #6),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.05,,Kindle Edition,106,2016,,2017/11/27,2017/11/26,,,read,,,,1,0
29779675,Walls of Steel (The Forever Gate #7),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.39,,Kindle Edition,144,2016,,2017/11/28,2017/11/27,,,read,,,,1,0
29966110,The Pendulum Swings (The Forever Gate #8),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.20,,Kindle Edition,100,2016,,2017/11/28,2017/11/28,,,read,,,,1,0
30089303,The Last Stand (The Forever Gate #9),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.31,,Kindle Edition,104,2016,,2017/11/29,2017/11/29,,,read,,,,1,0
40717404,Battle Harem 2 (Mind Refurbs Book 11),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.09,,Kindle Edition,290,2018,,2018/08/09,2018/08/07,,,read,,,,1,0
32961522,"Tides of War (Rebellion, #3)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.36,Quirky Algorithms,Kindle Edition,336,2016,,2018/10/12,2018/10/07,,,read,,,,1,0
40131156,"Earth Unknown (Forgotten Earth, #1)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.34,,Kindle Edition,454,2018,,2018/09/16,2018/09/15,,,read,,,,1,0
38354191,Engineered Tyrant (Robot Geneticists #5),J.S. Morin,"Morin, J.S.",,"=""""","=""""",5,3.92,Magical Scrivener,Kindle Edition,287,2018,,2018/10/24,2018/05/18,,,read,,,,1,0
40028545,The Flipside (The Flipside #1),Jake Bible,"Bible, Jake",,"=""""","=""""",5,3.92,Severed Press,Kindle Edition,219,2018,2018,2018/10/24,2018/06/17,,,read,,,,1,0
39794234,Paradox Slaughter (Roak: Galactic Bounty Hunter #4),Jake Bible,"Bible, Jake",,"=""""","=""""",5,4.33,Severed Press,Kindle Edition,220,2018,,2018/10/24,2018/06/24,,,read,,,,1,0
39928855,Doom Wielder (Star Warrior Quadrilogy #4),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.32,,Kindle Edition,398,2018,,2018/10/24,2018/07/20,,,read,,,,1,0
40782681,Battle Harem 3 (Mind Refurbs Book 12),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.18,,Kindle Edition,278,2018,,2018/10/24,2018/08/05,,,read,,,,1,0
40739460,Battle Harem (Mind Refurbs Book 10),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.84,,Kindle Edition,308,2018,,2018/10/24,2018/08/05,,,read,,,,1,0
39827429,A.I. Battle Fleet (The A.I. #5),Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",5,4.36,,Kindle Edition,351,2018,,2018/10/24,2018/08/12,,,read,,,,1,0
39890959,Bender of Worlds (Star Warrior Quadrilogy #2),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.18,,Kindle Edition,758,2018,,2018/10/24,2018/09/02,,,read,,,,1,0
39887133,He Who Crosses Death (Star Warrior Quadrilogy #3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.29,,Kindle Edition,370,2018,,2018/10/24,2018/09/05,,,read,,,,1,0
41441483,Reactivated (Bolt Eaters Trilogy #1),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.81,,Kindle Edition,268,2018,,2018/10/24,2018/09/10,,,read,,,,1,0
41433794,Reforged (Bolt Eaters Trilogy #2),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.09,,Kindle Edition,268,2018,,2018/10/24,2018/09/10,,,read,,,,1,0
41061339,"Earth Undefeated (Forgotten Earth, #4)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.47,,Kindle Edition,428,2018,,2018/10/24,2018/09/16,,,read,,,,1,0
41563179,Redeemed (Bolt Eaters Trilogy #3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.13,,Kindle Edition,298,2018,,2018/10/24,2018/09/11,,,read,,,,1,0
40793514,"Earth Unending (Forgotten Earth, #3)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.46,,Kindle Edition,386,2018,,2018/10/24,2018/09/16,,,read,,,,1,0
40581053,"Earth Unrelenting (Forgotten Earth, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.39,,Kindle Edition,474,2018,,2018/10/24,2018/09/16,,,read,,,,1,0
41950191,Forerunner (AI Fleet #1),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.96,,Kindle Edition,340,2018,,2018/10/24,2018/10/02,,,read,,,,1,0
35601772,"Elysium Fire (Prefect Dreyfus Emergency, #2)",Alastair Reynolds,"Reynolds, Alastair",,"=""0316555665""","=""""",5,4.07,Orbit,Kindle Edition,415,2018,2018,2018/10/24,2018/10/14,,,read,,,,1,0
25959054,Destroyer (Rewinder #2),Brett Battles,"Battles, Brett",,"=""150396583X""","=""9781503965836""",0,3.83,47North,Kindle Edition,254,2016,2016,2018/10/24,2016/01/28,,,read,,,,1,0
8502024,Newton's Wake: A Space Opera,Ken MacLeod,"MacLeod, Ken",,"=""""","=""""",0,3.58,,Kindle Edition,387,,2004,2018/10/24,2016/02/08,,,read,,,,1,0
32943664,Orion Fleet (Rebel Fleet #2),B.V. Larson,"Larson, B.V.",,"=""""","=""""",0,4.25,,Kindle Edition,394,2016,,2018/10/24,2017/03/17,,,read,,,,1,0
29981996,Crimson Worlds Collection III (Crimson Worlds #7-9),Jay Allan,"Allan, Jay",,"=""""","=""""",0,4.44,System 7 Publishing,Kindle Edition,661,2016,,2018/10/24,2017/06/15,,,read,,,,1,0
22079262,Date Night on Union Station (EarthCent Ambassador #1),E.M. Foner,"Foner, E.M.",,"=""""","=""""",0,3.71,Foner Books,Kindle Edition,192,2014,2014,2018/10/24,2017/06/16,,,read,,,,1,0
34807163,The A.I. Gene (The A.I. #2),Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",0,4.28,,Kindle Edition,346,2017,,2018/10/24,2017/06/22,,,read,,,,1,0
35064933,"Traveler in the Dark (Ex Situ, #1)",Deirdre Gould,"Gould, Deirdre",,"=""""","=""""",0,3.83,,Kindle Edition,233,2017,2017,2018/10/24,2017/10/01,,,read,,,,1,0
35416191,Mission One (Titan Chronicles #1),Samuel   Best,"Best, Samuel",,"=""""","=""""",0,4.15,Sky City,Kindle Edition,419,2017,2017,2018/10/24,2017/10/02,,,read,,,,1,0
